Acquisition ... fait 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Mesures en acceleration 
Courant;Position;Vitesse 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
0;1832;2070 
